Date,Currency,Mean,Buy,Sell
3/18/2015,EURO,97.4658,97.3778,97.5539
3/19/2015,EURO,99.0108,98.9167,99.105
3/20/2015,EURO,98.2464,98.1489,98.3439
3/23/2015,EURO,99.5536,99.4561,99.6511
3/24/2015,EURO,100.5292,100.4367,100.6217
3/25/2015,EURO,100.3414,100.2428,100.44
3/26/2015,EURO,100.7172,100.6278,100.8067
3/27/2015,EURO,100.1625,100.0711,100.2539
3/30/2015,EURO,100.2033,100.0944,100.3122
3/31/2015,EURO,99.5253,99.4367,99.6139
4/1/2015,EURO,99.6022,99.5094,99.695
4/2/2015,EURO,99.8083,99.7106,99.9061
4/7/2015,EURO,101.3344,101.2261,101.4428
4/8/2015,EURO,100.4083,100.2956,100.5211
4/9/2015,EURO,99.7344,99.65,99.8189
4/10/2015,EURO,99.055,98.9511,99.1589
4/12/2015,EURO,108.2108,108.09,108.3317
4/12/2015,EURO,110.7878,110.6661,110.9094
4/12/2015,EURO,110.7878,110.6661,110.9094
4/12/2015,EURO,110.7878,110.6661,110.9094
4/12/2015,EURO,110.7878,110.6661,110.9094
4/12/2015,EURO,110.7878,110.6661,110.9094
4/12/2015,EURO,110.7878,110.6661,110.9094
4/12/2015,EURO,110.7878,110.6661,110.9094
4/12/2015,EURO,110.7878,110.6661,110.9094
4/12/2015,EURO,110.7878,110.6661,110.9094
4/12/2015,EURO,110.7878,110.6661,110.9094
4/12/2015,EURO,110.7878,110.6661,110.9094
4/12/2015,EURO,110.7878,110.6661,110.9094
4/12/2015,EURO,110.7878,110.6661,110.9094
4/12/2015,EURO,110.7878,110.6661,110.9094
4/12/2015,EURO,110.7878,110.6661,110.9094
4/12/2015,EURO,110.7878,110.6661,110.9094
4/13/2015,EURO,98.5033,98.4072,98.5994
4/14/2015,EURO,98.3578,98.2533,98.4622
4/15/2015,EURO,99.3219,99.2372,99.4067
4/16/2015,EURO,99.8225,99.7239,99.9211
4/17/2015,EURO,100.5556,100.4789,100.6322
4/20/2015,EURO,100.8833,100.8006,100.9661
4/21/2015,EURO,100.535,100.4406,100.6294
4/22/2015,EURO,100.5883,100.4706,100.7061
4/23/2015,EURO,100.4811,100.375,100.5872
4/24/2015,EURO,101.5778,101.4717,101.6839
4/27/2015,EURO,102.4581,102.3522,102.5639
4/28/2015,EURO,102.685,102.5889,102.7811
4/29/2015,EURO,103.5442,103.4617,103.6267
4/30/2015,EURO,104.8731,104.7656,104.9806
5/4/2015,EURO,106.1561,106.0567,106.2556
5/5/2015,EURO,105.525,105.4206,105.6294
5/6/2015,EURO,106.7914,106.6917,106.8911
5/7/2015,EURO,108.0578,107.96,108.1556
5/8/2015,EURO,106.6572,106.5489,106.7656
5/11/2015,EURO,106.3147,106.2144,106.415
5/12/2015,EURO,107.4061,107.2627,107.5494
5/13/2015,EURO,108.4303,108.315,108.5456
5/14/2015,EURO,108.4211,108.3061,108.5361
5/15/2015,EURO,109.5706,109.4628,109.6783
5/18/2015,EURO,109.7469,109.6306,109.8633
5/19/2015,EURO,109.0106,108.9144,109.1067
5/20/2015,EURO,107.5869,107.4761,107.6978
5/21/2015,EURO,107.6178,107.5144,107.7211
5/22/2015,EURO,107.6236,107.5172,107.73
5/25/2015,EURO,106.9933,106.8783,107.1083
5/26/2015,EURO,107.0656,106.9411,107.19
5/27/2015,EURO,107.3372,107.2239,107.4506
5/28/2015,EURO,107.4203,107.32,107.5206
5/29/2015,EURO,107.02,106.9178,107.1222
6/2/2015,EURO,106.5433,106.4194,106.6672
6/3/2015,EURO,108.4642,108.3456,108.5828
6/4/2015,EURO,109.1403,109.0294,109.2511
6/5/2015,EURO,107.9017,107.7906,108.0128
6/8/2015,EURO,107.8933,107.7922,107.9944
6/9/2015,EURO,110.7239,110.6094,110.8383
6/10/2015,EURO,109.7383,109.6189,109.8578
6/11/2015,EURO,109.7811,109.6617,109.9006
6/12/2015,EURO,109.1044,108.9833,109.2256
6/15/2015,EURO,108.8667,108.76,108.9733
6/16/2015,EURO,109.7717,109.6628,109.8806
6/17/2015,EURO,109.7317,109.6283,109.835
6/18/2015,EURO,111.0375,110.9239,111.1511
6/19/2015,EURO,111.3131,111.2061,111.42
6/22/2015,EURO,112.375,112.2539,112.4961
6/23/2015,EURO,111.0606,110.9244,111.1967
6/24/2015,EURO,110.6339,110.5233,110.7444
6/25/2015,EURO,110.3403,110.23,110.4506
6/26/2015,EURO,110.2592,110.1389,110.3794
6/29/2015,EURO,108.9769,108.8644,109.0894
6/30/2015,EURO,110.3953,110.2817,110.5089
7/1/2015,EURO,110.5214,110.3928,110.65
7/2/2015,EURO,109.9661,109.8533,110.0789
7/3/2015,EURO,110.4164,110.2944,110.5383
7/6/2015,EURO,110.6053,110.4744,110.7361
7/7/2015,EURO,110.4911,110.3789,110.6033
7/8/2015,EURO,110.5972,110.4622,110.7322
7/8/2015,EURO,110.4783,110.3656,110.5911
7/8/2015,EURO,110.4783,110.3656,110.5911
7/8/2015,EURO,110.4783,110.3656,110.5911
7/8/2015,EURO,110.4783,110.3656,110.5911
7/8/2015,EURO,110.4783,110.3656,110.5911
7/8/2015,EURO,110.4783,110.3656,110.5911
7/8/2015,EURO,110.4783,110.3656,110.5911
7/8/2015,EURO,110.4783,110.3656,110.5911
7/9/2015,EURO,111.3764,111.2706,111.4822
7/10/2015,EURO,111.6806,111.5844,111.7767
7/13/2015,EURO,113.53,113.3783,113.6817
7/14/2015,EURO,112.2667,112.1517,112.3817
7/15/2015,EURO,111.6608,111.535,111.7867
7/16/2015,EURO,111.5558,111.435,111.6767
7/17/2015,EURO,111.6286,111.5083,111.7489
7/20/2015,EURO,110.9919,110.8672,111.1167
7/21/2015,EURO,110.9244,110.8194,111.0294
7/22/2015,EURO,111.0019,110.8794,111.1244
7/23/2015,EURO,109.8906,109.7722,110.0089
7/24/2015,EURO,110.5508,110.4439,110.6578
7/27/2015,EURO,111.4631,111.3439,111.5822
7/28/2015,EURO,113.0494,112.9272,113.1717
7/29/2015,EURO,113.2092,113.0944,113.3239
7/30/2015,EURO,111.7903,111.6783,111.9022
7/31/2015,EURO,112.0703,111.9628,112.1778
8/3/2015,EURO,111.7681,111.6467,111.8894
8/4/2015,EURO,110.9342,110.82,111.0483
8/5/2015,EURO,109.8478,109.7322,109.9633
8/6/2015,EURO,110.6639,110.5428,110.785
8/7/2015,EURO,110.4783,110.3656,110.5911
8/10/2015,EURO,110.9019,110.7878,111.0161
8/11/2015,EURO,110.9267,110.8217,111.0317
8/12/2015,EURO,111.7506,111.6444,111.8567
8/13/2015,EURO,112.6164,112.5067,112.7261
8/14/2015,EURO,113.9858,113.865,114.1067
8/17/2015,EURO,113.515,113.3989,113.6311
8/18/2015,EURO,113.7653,113.6439,113.8867
8/19/2015,EURO,114.0089,113.8939,114.1239
8/20/2015,EURO,115.2019,115.0911,115.3128
8/21/2015,EURO,116.7564,116.64,116.8728
8/24/2015,EURO,118.4369,118.3144,118.5594
8/25/2015,EURO,120.0358,119.9211,120.1506
8/26/2015,EURO,119.0797,118.9622,119.1972
8/27/2015,EURO,117.5811,117.4633,117.6989
8/28/2015,EURO,116.7686,116.6506,116.8867
8/31/2015,EURO,116.8028,116.6828,116.9228
9/1/2015,EURO,117.1456,117.0367,117.2544
9/2/2015,EURO,117.6369,117.515,117.7589
9/3/2015,EURO,117.5558,117.43,117.6817
9/4/2015,EURO,117.0042,116.8822,117.1261
9/7/2015,EURO,117.6075,117.4794,117.7356
9/8/2015,EURO,119.0636,118.9389,119.1883
9/9/2015,EURO,117.8472,117.725,117.9694
9/10/2015,EURO,117.4058,117.2906,117.5211
9/11/2015,EURO,118.6897,118.5733,118.8061
9/14/2015,EURO,119.1856,119.0583,119.3128
9/15/2015,EURO,119.1647,119.055,119.2744
9/16/2015,EURO,119.4625,119.34,119.585
9/17/2015,EURO,119.3806,119.2617,119.4994
9/18/2015,EURO,119.4328,119.3044,119.5611
9/21/2015,EURO,118.975,118.8489,119.1011
9/22/2015,EURO,117.9025,117.7867,118.0183
9/23/2015,EURO,117.7067,117.5867,117.8267
9/24/2015,EURO,117.8739,117.7489,117.9989
9/25/2015,EURO,117.5011,117.3728,117.6294
9/28/2015,EURO,117.5961,117.4706,117.7217
9/29/2015,EURO,118.4842,118.3611,118.6072
9/30/2015,EURO,118.3322,118.2106,118.4539
10/1/2015,EURO,117.03,116.9072,117.1528
10/2/2015,EURO,116.6297,116.5083,116.7511
10/5/2015,EURO,116.61,116.4844,116.7356
10/6/2015,EURO,115.2781,115.1561,115.4
10/7/2015,EURO,116.0203,115.8906,116.15
10/8/2015,EURO,116.1786,116.0589,116.2983
10/9/2015,EURO,116.2542,116.1333,116.375
10/12/2015,EURO,117.0022,116.8672,117.1372
10/13/2015,EURO,117.0558,116.9239,117.1878
10/14/2015,EURO,117.585,117.4594,117.7106
10/15/2015,EURO,117.9611,117.8394,118.0828
10/16/2015,EURO,117.3786,117.2578,117.4994
10/19/2015,EURO,116.4025,116.2806,116.5244
10/21/2015,EURO,115.9864,115.8561,116.1167
10/22/2015,EURO,115.7869,115.67,115.9039
10/23/2015,EURO,113.8161,113.6944,113.9378
10/26/2015,EURO,113.0069,112.8839,113.13
10/27/2015,EURO,112.4025,112.2839,112.5211
10/28/2015,EURO,112.2606,112.1378,112.3833
10/29/2015,EURO,110.9742,110.8444,111.1039
10/30/2015,EURO,111.5933,111.4678,111.7189
11/2/2015,EURO,112.7392,112.6139,112.8644
11/3/2015,EURO,112.5483,112.4261,112.6706
11/4/2015,EURO,111.7428,111.6217,111.8639
11/5/2015,EURO,110.8897,110.78,110.9994
11/6/2015,EURO,110.9842,110.8678,111.1006
11/9/2015,EURO,109.7297,109.6072,109.8522
11/10/2015,EURO,109.8417,109.7172,109.9661
11/11/2015,EURO,109.2903,109.1694,109.4111
11/12/2015,EURO,109.9644,109.8506,110.0783
11/12/2015,EURO,111.4978,111.3739,111.6217
11/13/2015,EURO,109.6119,109.4939,109.73
11/16/2015,EURO,109.7161,109.59,109.8422
11/17/2015,EURO,108.9539,108.8417,109.0661
11/18/2015,EURO,108.8164,108.6956,108.9372
11/19/2015,EURO,108.9906,108.8722,109.1089
11/20/2015,EURO,109.5069,109.3839,109.63
11/23/2015,EURO,108.4872,108.3772,108.5972
11/24/2015,EURO,108.6814,108.5611,108.8017
11/25/2015,EURO,108.88,108.7633,108.9967
11/27/2015,EURO,108.0583,107.9394,108.1772
11/30/2015,EURO,108.1533,108.0317,108.275
12/1/2015,EURO,108.1081,107.9883,108.2278
12/2/2015,EURO,108.4908,108.3728,108.6089
12/3/2015,EURO,108.2108,108.09,108.3317
12/4/2015,EURO,110.7878,110.6661,110.9094
12/7/2015,EURO,111.3364,111.22,111.4528
12/8/2015,EURO,110.4147,110.2911,110.5383
12/9/2015,EURO,110.9567,110.8433,111.07
12/10/2015,EURO,111.6961,111.5739,111.8183
12/11/2015,EURO,111.4978,111.3739,111.6217
12/14/2015,EURO,112.1783,112.0572,112.2994
12/15/2015,EURO,112.5675,112.4439,112.6911
12/16/2015,EURO,111.7861,111.6594,111.9128
12/17/2015,EURO,110.9992,110.8883,111.11
12/18/2015,EURO,110.6286,110.5117,110.7456
12/21/2015,EURO,111.2225,111.0894,111.3556
12/22/2015,EURO,111.5478,111.4283,111.6672
12/23/2015,EURO,111.8458,111.7267,111.965
12/24/2015,EURO,111.6447,111.5272,111.7622
12/28/2015,EURO,112.08,111.9622,112.1978
12/29/2015,EURO,112.2078,112.0883,112.3272
12/30/2015,EURO,111.7294,111.6139,111.845
12/31/2015,EURO,111.7833,111.6694,111.8972
1/4/2016,EURO,111.7211,111.6044,111.8378
1/5/2016,EURO,110.8564,110.7356,110.9772
1/6/2016,EURO,109.9211,109.7961,110.0461
1/7/2016,EURO,109.8542,109.7294,109.9789
1/8/2016,EURO,110.8372,110.7139,110.9606
1/11/2016,EURO,111.2678,111.1444,111.3911
1/12/2016,EURO,111.2931,111.1744,111.4117
1/13/2016,EURO,111.0233,110.9011,111.1456
1/14/2016,EURO,110.9958,110.8756,111.1161
1/15/2016,EURO,111.4186,111.2956,111.5417
1/18/2016,EURO,111.5303,111.3994,111.6611
1/19/2016,EURO,111.3811,111.2572,111.505
1/20/2016,EURO,112.1617,112.04,112.2833
1/21/2016,EURO,111.4519,111.33,111.5739
1/22/2016,EURO,110.8406,110.7161,110.965
1/25/2016,EURO,110.6011,110.4711,110.7311
1/26/2016,EURO,111.045,110.9194,111.1706
1/27/2016,EURO,111.0719,110.9533,111.1906
1/28/2016,EURO,111.335,111.2133,111.4567
1/29/2016,EURO,111.6819,111.5617,111.8022
2/1/2016,EURO,111.0506,110.9294,111.1717
2/2/2016,EURO,111.3356,111.2072,111.4639
2/3/2016,EURO,111.7339,111.6106,111.8572
2/4/2016,EURO,112.6728,112.5422,112.8033
2/5/2016,EURO,114.3561,114.2244,114.4878
2/8/2016,EURO,113.5172,113.39,113.6444
2/9/2016,EURO,113.2658,113.145,113.3867
2/10/2016,EURO,114.9919,114.8706,115.1133
2/11/2016,EURO,114.3342,114.2094,114.4589
2/12/2016,EURO,115.3142,115.1844,115.4439
2/15/2016,EURO,114.7239,114.5983,114.8494
2/16/2016,EURO,113.6039,113.4789,113.7289
2/17/2016,EURO,113.5625,113.4389,113.6861
2/18/2016,EURO,113.2567,113.1283,113.385
2/19/2016,EURO,112.8547,112.7322,112.9772
2/22/2016,EURO,113.0056,112.8811,113.13
2/23/2016,EURO,112.1244,112.0033,112.2456
2/24/2016,EURO,112.0194,111.8928,112.1461
2/25/2016,EURO,111.7878,111.6667,111.9089
2/26/2016,EURO,112.4881,112.3661,112.61
2/29/2016,EURO,111.4753,111.3506,111.6
3/1/2016,EURO,110.7653,110.6428,110.8878
3/2/2016,EURO,110.2911,110.1689,110.4133
3/3/2016,EURO,109.9544,109.8339,110.075
3/4/2016,EURO,110.7572,110.6356,110.8789
3/7/2016,EURO,111.5103,111.395,111.6256
3/8/2016,EURO,111.6861,111.5567,111.8156
3/9/2016,EURO,111.9775,111.8628,112.0922
3/10/2016,EURO,111.2947,111.1722,111.4172
3/11/2016,EURO,111.9922,111.8633,112.1211
3/14/2016,EURO,112.84,112.7128,112.9672
3/15/2016,EURO,112.7578,112.635,112.8806
3/16/2016,EURO,112.5475,112.4206,112.6744
3/17/2016,EURO,113.8736,113.7472,114
3/18/2016,EURO,114.7386,114.6122,114.865
3/21/2016,EURO,114.4592,114.3333,114.585
3/22/2016,EURO,114.1781,114.0533,114.3028
3/23/2016,EURO,113.8125,113.6922,113.9328
3/24/2016,EURO,113.3964,113.2744,113.5183
3/29/2016,EURO,113.3086,113.1911,113.4261
3/30/2016,EURO,113.7439,113.6211,113.8667
3/31/2016,EURO,114.6939,114.565,114.8228
4/1/2016,EURO,115.4014,115.2811,115.5217
4/4/2016,EURO,115.3925,115.2583,115.5267
4/5/2016,EURO,115.5103,115.38,115.6406
4/6/2016,EURO,115.2047,115.0867,115.3228
4/7/2016,EURO,115.5194,115.395,115.6439
4/8/2016,EURO,115.0553,114.9278,115.1828
4/11/2016,EURO,115.3353,115.2072,115.4633
4/12/2016,EURO,115.4256,115.3028,115.5483
4/13/2016,EURO,114.9814,114.8556,115.1072
4/14/2016,EURO,114.5539,114.4278,114.68
4/15/2016,EURO,114.0386,113.9106,114.1667
4/18/2016,EURO,114.4369,114.3161,114.5578
4/19/2016,EURO,114.3706,114.2439,114.4972
4/20/2016,EURO,115.0694,114.9511,115.1878
4/21/2016,EURO,114.7708,114.6522,114.8894
4/22/2016,EURO,114.9317,114.8217,115.0417
4/25/2016,EURO,113.9133,113.7933,114.0333
4/26/2016,EURO,113.9119,113.7983,114.0256
4/27/2016,EURO,114.6661,114.55,114.7822
4/28/2016,EURO,114.6867,114.5711,114.8022
4/29/2016,EURO,114.5036,114.3822,114.625
5/3/2016,EURO,115.66,115.535,115.785
5/4/2016,EURO,116.4189,116.2933,116.5444
5/5/2016,EURO,115.6917,115.5628,115.8206
5/6/2016,EURO,114.7264,114.6083,114.8444
5/9/2016,EURO,114.7983,114.6706,114.9261
5/10/2016,EURO,114.4944,114.3728,114.6161
5/11/2016,EURO,114.6911,114.5572,114.825
5/12/2016,EURO,114.9503,114.8217,115.0789
5/13/2016,EURO,114.4597,114.3311,114.5883
5/16/2016,EURO,113.6933,113.5767,113.81
5/17/2016,EURO,114.1275,114.0067,114.2483
5/18/2016,EURO,114.2725,114.1478,114.3972
5/19/2016,EURO,113.8183,113.6922,113.9444
5/20/2016,EURO,112.8158,112.6961,112.9356
5/23/2016,EURO,113.2444,113.1311,113.3578
5/24/2016,EURO,113.0603,112.9339,113.1867
5/25/2016,EURO,112.6917,112.57,112.8133
5/26/2016,EURO,112.1425,112.0161,112.2689
5/27/2016,EURO,112.7989,112.6794,112.9183
5/30/2016,EURO,112.2322,112.1189,112.3456
5/31/2016,EURO,112.3656,112.2517,112.4794
6/2/2016,EURO,112.5797,112.4611,112.6983
6/3/2016,EURO,112.6039,112.4739,112.7339
6/6/2016,EURO,114.4064,114.2839,114.5289
6/7/2016,EURO,114.8808,114.7511,115.0106
6/8/2016,EURO,114.7919,114.6672,114.9167
6/9/2016,EURO,115.2356,115.1039,115.3672
6/10/2016,EURO,114.3972,114.27,114.5244
6/13/2016,EURO,113.9747,113.8539,114.0956
6/14/2016,EURO,113.8631,113.7333,113.9928
6/15/2016,EURO,113.4014,113.2811,113.5217
6/16/2016,EURO,113.6903,113.5756,113.805
6/17/2016,EURO,113.0708,112.9422,113.1994
6/20/2016,EURO,114.0808,113.96,114.2017
6/21/2016,EURO,114.7236,114.5939,114.8533
6/22/2016,EURO,113.9442,113.82,114.0683
6/23/2016,EURO,114.7814,114.6489,114.9139
6/24/2016,EURO,115.1094,114.9772,115.2417
6/27/2016,EURO,112.5094,112.3806,112.6383
6/28/2016,EURO,111.2508,111.11,111.3917
6/29/2016,EURO,111.8467,111.7217,111.9717
6/30/2016,EURO,112.3006,112.1717,112.4294
7/1/2016,EURO,112.2219,112.1017,112.3422
7/4/2016,EURO,112.6733,112.5539,112.7928
7/5/2016,EURO,112.6303,112.5089,112.7517
7/6/2016,EURO,112.5844,112.4667,112.7022
7/8/2016,EURO,111.875,111.7528,111.9972
7/11/2016,EURO,111.9075,111.7856,112.0294
7/12/2016,EURO,112.1839,112.0556,112.3122
